SongID,Title,ArtistName,Artist_mbid,Country
b'SOXXFEW12AB017F2A8',"b""Un Peu D'Amour Et D'Amiti\xc3\xa9""",b'Maurice Larcange',e39cebbc-be71-42ba-a60c-2d6ffc57a4f1,FR
b'SODLRRT12AB0189535',b'Disappeared',b'John Wesley_ John Wesley',84f3a2c3-95b4-4d4f-82d9-0e4baf4886ab,US
b'SOPDILX12AF72AA3C2',"b""Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)""",b'Tabu feat. Mitzib',f3c28d22-1e7d-4a6a-8162-6a3f4420082c,SI
b'SOMYOQU12A8C13C2B4',b'Ghost Town Rituals (Album Version)',b'Nights Like These',8411235b-4d5e-407a-8068-19bf8511a2d1,
b'SOPOIQJ12A6701C8CF',b'Mayday',b'Natural Elements',b2230eb0-1785-4386-a04f-c6f216d55352,
b'SOIUJEF12A8C13C878',b'Because Of You',b'Neil Sedaka',577d92bd-32ac-48b6-86df-4db6b0b52fbf,US
b'SOLCALW12A8C132870',b'Swallow The Knife (Live) (Segue)',b'Story Of The Year',e2c3c508-f0ab-49af-92c9-a81d66d67405,US
b'SOHNDEQ12A6D4F9FBE',b'Truck Driving Man/Down In The Caribbean',b'Leon Russell & New Grass Revival',d4cc0ed5-0f76-4188-9e14-2a23ca12188a,US
b'SOUMWOQ12A8C13A949',b'Lake Of Dreams',b'Lisa Lynne',4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,US
b'SOHUTDD12AB018A94F',b'Small World',b'Ethel Merman',a17eed36-fd8f-4d71-898b-2da805ac7492,US
b'SORDNTC12A8C13FE63',b'To The Stars',b'Claire Hamill',e3f40d48-8f70-4654-9bdf-4a4ce1c95642,GB
b'SOMTZYN12A8AE471C0',b'Compulsory Resurrection',b'Abysmal Dawn',128fba8e-a03a-444a-8a79-c99b31cda0ea,US
b'SODGOXT12A8C1418DE',"b""Don't Cry_ Joe""",b'Gordon Jenkins',9b6da241-318c-4ee3-babd-18b5d2bc1646,US
b'SOLQSUX12AF72AB397',b'Big Balls And Cow Town',b'Asleep At The Wheel',79ad8210-274e-4a99-8033-f4c9fe9be8a3,US
b'SOVXNAP12A81C234AE',b'Into A Swan',b'Siouxsie',1381fb68-36f1-47da-819e-0f65e5010234,GB
b'SOJCHPN12A8C132491',b'Lobotomy',b'Chaotica',ad7823b3-0c03-462d-8061-8b05d86f2633,US
b'SONVUII12AB0183269',b'The tears I cried',b'Lara & The Gumbo Lickers',cc57dbcb-1263-4039-9045-1ca7dbac4429,AT
b'SOLRRKL12A6D4F9A14',b'Party Til The Cows Come Home',b'Elvin Bishop',b1768592-294e-4e15-a892-eb8837dec3e4,US
b'SOBDARW12AB018BB05',b'Your Amazing Grace (feat. Raul Mid\xc3\xb3n)',b'Marcus Miller',8fbabd07-4b2b-4f4c-add5-680429a8c44a,US
b'SOMRFYS12A8C13CCA4',b'Lie Down And Be Counted (2007 Digital Remaster)',b'Neil Innes',888b9014-96eb-4794-8e7c-04385ff923ae,GB
b'SOPMOPR12A6D4FBC72',b'La Excursion',b'1. Futurologischer Congress',2fc659fa-293f-4288-bff5-29447f31f628,DE
b'SOWOHNT12A6D4F60EA',b'(I Heard That) Lonesome Whistle',b'Bobby Darin',1f223eed-aa38-49da-9e76-62ab3adc2e04,US
b'SOSCKEF12AB0181D6F',b'Almost Genuine',b'9th Wonder featuring Defcon_ Phonte',48513f24-37d5-423f-b9b7-2b712af7f50d,US
b'SOJBVLG12AB0180412',b'Alkohol',b'SKOLD vs. KMFDM',66d8b7c7-8096-4096-b528-04489969e452,SE
b'SOZBOLJ12AB018B0EC',b'Volc\xc3\xa1n',b'KALIMBA',018886d9-0519-483b-8020-c8b11cd7308c,MX
b'SOHFVFR12AB0186969',b'Very Well',b'Wailing Souls',f28a0e2e-d469-4f9d-8080-f5548fc1a239,JM
b'SOTMYBJ12A58A7A667',b'The Sweetest Curse',b'Baroness',eeb41a1e-4326-4d04-8c47-0f564ceecd68,US
b'SOWQROJ12A8AE47400',b'Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05)',b'Green Day',084308bd-1654-436f-ba03-df6697104e19,US
b'SOXDEEZ12A6D4FBB9A',b'Village Attack/ The Arrest',b'Kitaro',f3d8c154-208d-4efa-b52d-7e9f16adcdae,JP
b'SOYOZCL12AB0189C16',b'Heart it Races (Frank Tetaz Remix)',b'Architecture In Helsinki',b91f0973-002e-4237-a39f-c7e02e786e53,AU
b'SOLXOSZ12A8C1432E2',b'I Love You',b'Ayo',633c13a3-335a-466f-8e01-535837faeff5,DE
b'SOLLKHF12A58A77EE9',b'Talk Like POP',b'Melt Banana',,Failed to retrieve information
b'SOVLDWE12A8AE47F3E',b'Here Comes The Hotstepper',b'Ini Kamoze',ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6,JM
b'SOTSFFZ12AB0182949',b'Es dificil',b'De La Ghetto',7fb4a3df-377c-41c0-91ee-f286ecca1e0f,PR
b'SONHURK12A8C131104',b'Curvy Cola Bottle Body',b'Chico',a2b0affd-963f-46a3-9a8d-5b9d1332ccb3,JP
b'SOTVHQT12AB0181279',"b""We're Back""",b'DMX / Eve / Jadakiss',f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,US
b'SOQYKJX12A8AE4968F',b'What You Deserve (Album Version)',b'Ill Nino',91e2e08f-abd7-44d6-9a84-b8a4afa8a265,US
b'SOQFRWV12A8C133D0A',"b""Can't Shake That Girl""",b'The Real Kids',76f18c18-58df-47f9-9274-d3368d25129a,US
b'SOABLAF12AB018E1D9',b'Lesson Learned',b'Alice In Chains',4bd95eea-b9f6-4d70-a36c-cfea77431553,US
b'SOTRSHW12A58A79E7C',b'This Christmas (LP Version)',b'Donny Hathaway',3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,US
b'SOHXBEL12A8C1355E3',b'The Sweep',b'Two Man Advantage',2855dc78-1c4c-4aab-9f41-7fbead28a5ff,US
b'SONMGHJ12A8C137426',b'Hex Breaker',b'Taint',e3ac388d-f9ee-4441-bdc8-15ae2eec03cd,GB
b'SOPWBZR12AB017C46D',"b""L'accord\xc3\xa9oniste""","b""Les Hurlements D'leo""",8112488e-0da3-4e2e-b71d-c17630e94f69,FR
b'SOETFVQ12A8151E8B3',b'I\x19m Moving On',b'The Hit Factory',,Failed to retrieve information
b'SOHXSRS12CF530E601',b'Suffocating Under Words Of Sorrow (What Can I Do)',b'Bullet For My Valentine',d530dbf9-69b1-404f-98f2-0431104f5a1e,GB
b'SOSVQVA12A8C137DEA',"b""Why don't you eat where you slept last night ?""",b'Zuzu Bollin',aaa49e4b-e7f5-48df-93f4-b21846cb3858,US
b'SOIMFZR12AB017F041',b'Hawaiian Chimes',b'Leonard Kwan',eee13110-312e-460d-a996-74ba3a11e64d,US
b'SOFRROW12A6701CBEA',b'The Melting Moon (Edit)',b'VHS Or Beta',632fa908-1fff-4446-a600-72fa41f76a20,
b'SOCPSFM12A8C136A50',b'Turn Around',b'True Believers',656a129f-fb76-49b6-ad33-2573564f6c22,
b'SORSTBQ12A8C144986',b'Tumba Tumba',b'Charanga Forever',05e347b2-1805-45c3-be03-8b2a70bdfad3,
b'SOZYFSB12A8C1393CF',b'All I Ask Of You',b'Erik Berglund',0aa9f7e2-58be-4a8b-813b-4c02fc2288f8,
b'SOTSXZM12A8AE47061',b'Tigerauge Rock',b'G\xc3\xbcnter Noris',ebe40a4e-b33d-4ba5-af20-d48da3a98517,DE
b'SOQVCQK12A6D4FD32F',b'King Kong',b'Shanadoo',5184cf63-9e16-4e13-8b86-f6ecbac4b543,JP
b'SODZIBG12A8C13F4F3',b'Chasing Cars',b'Snow Patrol',a66999a7-ae5c-460e-ba94-1a01143ae847,GB
b'SOLOJYI12A8C13C49E',b'Savu h\xc3\xa4lvenee',b'Kaija Koo',446455f2-7d62-45ca-a7ef-53c1c676ac5c,FI
b'SOKAMAI12AB01852F5',b'Members Only',b'Tyrone Taylor',f02e98c4-a0fa-4c02-ac0a-587f4319ac87,US
b'SOGVWMA12A8C1379BA',b'Signs Of Insanity',b'Headhunter',a695fd12-6ff2-4ca1-8b88-c86360d3581d,
b'SOCHGAQ12AF72A2EF9',b'Your Head',b'Helmet',582fee78-d934-4603-9f5c-1729e0ca36b7,US
b'SOTOPUU12A6D4FAA58',b'A Little Bit Of This And A Little Bit Of That',b'Lee Ritenour / Jeff Mironov',0c361ea5-98c6-4947-900b-201833f2dd84,US
b'SOCRNKC12A6D4FAE9D',b'Dance_ Dance_ Dance  (Album Version)',b'Crazy Horse',b73a8f36-1f3f-4198-9c85-c93edae15113,BE
b'SOWOAVJ12A6D4F43C6',b'Perdido (1999 Digital Remaster)',b'Sam Butera & The Witnesses',afb8ae0a-0f90-403a-9cf5-1f38ebc02bfc,US
b'SOZVTQM12CF5F88285',b'State Of The Union',b'Rise Against',606bf117-494f-4864-891f-09d63ff6aa4b,US
b'SOFIFUK12A8C1393F8',b'Everytime',b'Britney Spears',45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,US
b'SOQEBML12A8C136AA4',b'Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon \xc3\xa2me a reconnu votre \xc3\xa2me(Werther/Charlotte)',b'Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson',07c766d0-7734-4574-ad5a-0798ae57ff5d,ES
b'SOVNVPF12A8C13AD4A',b'Round and Round',b'Otis Taylor',f90c3011-d714-4beb-a181-1dc2b7d33239,US
b'SOZCATU12A58A7BD8D',"b""Happy Valentine's Day""",b'OutKast',73fdb566-a9b1-494c-9f32-51768ec9fd27,US
b'SOHODRU12A81C230CE',b'Genuine',b'Five Fingers of Funk',48991947-18af-4327-9e4c-c8e8e7c113c3,US
b'SOAULBO12A58A7A2F8',b'A New Heart',b'Michael Whalen',fdd978e6-6ced-4985-81c7-84db3ac7ce0b,
b'SOJZHAZ12AB01866C5',b'Hipster Haircut',b'IYOV',,Failed to retrieve information
b'SOQEUVL12A8C133AC2',b'Just A Closer Walk With Thee',b'Andy Griffith',771bd654-80dd-44a0-bb77-5e09947c9082,US
b'SOBBDPK12AC3DF6CB3',b'Second Hand Life',b'Joe Lynn Turner',47cd459b-06c1-462f-8fdd-27721a03ef68,US
b'SOIAYAJ12AB0189B8B',b'Up All Night - Remix',b'Laron aka Swan featuring Alexander East',,Failed to retrieve information
b'SOZFWDC12A8C13317B',b'Water Is Alright In Tay',b'The Clancy Brothers',530846f0-4098-4d33-bd8a-8611f823bf51,US
b'SOTHGTJ12A8C13399D',b'Cherry Pie',b'Warrant',a00df488-9c2c-494a-a46c-840cb153302a,DE
b'SOYVTIL12A6D4F6BD4',b'See That Girl',b'Righteous Brothers',1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,US
b'SOZUUEA12A6701D4D2',b'Wind In The Wire (Album Version)',b'Randy Travis',09b697e3-a849-4670-ae49-e0b821a6271a,US
b'SOYYANE12A8C132D08',b'Un Garcon Pas Comme Les Autres (Ziggy)',b'C\xc3\xa9line Dion',847e8a0c-cc20-4213-9e16-975515c2a926,CA
b'SOBKIMB12A8C136DE9',b'X-Static',b'Foo Fighters',67f66c07-6e61-4026-ade5-7e782fad3a5d,US
b'SOOHVCV12AB0181E5D',b'The Awakening (Clean)',b'PMD',703ff9ba-5ab8-4852-8909-c9379d98afd3,US
b'SOAQHHC12A8C139869',b'Cleansing',b'The Color Red',1546e253-a8d8-4e5c-bab3-dc0b7aa1eb7c,
b'SOJUNOI12A8C137A33',b'Somewhere Else',b'Jim Bryson',8984444e-fab5-4176-81dc-a020aa1778ea,CA
b'SOESZEO12AB017F908',b'Pieni Maailma',b'Mandi',5dc3323e-deec-4658-b87f-3488792df573,FI
b'SOSGXII12A67020363',b'Vertigo',b'U2',a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,IE
b'SOQMMMQ12AB0181202',b'Ragtime Sound',b'Marcie Blane',6ce22798-7801-4bda-95e0-03169745f5e4,US
b'SOFCZKJ12A6D4F5BF0',"b""What's In You?""",b'Tom Cochrane',825a918f-09fa-40ee-9c27-b0921d48bdbb,CA
b'SOYXZAY12A8C1406D1',b'More to This',b'Information Society',051439e5-478e-4c03-8bea-774ad0c28c12,US
b'SONNOZT12A6D4FC2EE',b'Pega Joso',b'Laurindo Almeida',c23280a8-abc8-4435-ab44-43762ce0c89c,BR
b'SOSBROL12AB0183CD0',b'Country Rose',b'Roy Drusky',56d7c456-3ffb-4384-89bf-b0024c2d9d55,US
b'SOXGJST12A8C1406F6',b'This Year (ReMastered)',b'Curtis Mayfield',4dca4bb2-23ba-4103-97e6-5810311db33a,US
b'SOXMPXX12AB01891E3',b'Os Dois Irrevers\xc3\xadveis',b'Irrevers\xc3\xadveis',93734e34-33b9-4999-be8f-474ace541e29,
b'SOZCYVH12A8C13EB54',b'It Came Upon The Midnight Clear',b'Gold City',e434c190-2f7b-4256-97d1-4e0d8d825acf,US
b'SORZRPC12A8C13A1B1',b'Besame Mucho',b'Alain Morisod',f3e3a398-8749-42bf-bbb8-c503e9bcb19e,CH
b'SODOGGH12A6D4F7916',b'I Want To Go Home',b'Remmy Ongala',f644d496-87f8-42d4-aeff-71c5708e8a01,TZ
b'SOSNQLH12A8C132485',b'Turbocharger',b'Chaotica',ad7823b3-0c03-462d-8061-8b05d86f2633,US
b'SOFGRFP12AC392B630',b'The Sweetest Sounds',"b""Helen O'Connell""",6c9eb7d4-68a7-48b2-8c6d-a4ba4b26168a,US
b'SOWGPEW12AB0182FEF',b'Century City Rag',b'The Last',49db7100-9316-426f-9c46-1feb1cbe2705,
b'SOXYHAQ12A8C139A64',b'Rudolph The Red Nosed Reindeer',b'Frankie Randall',51c83962-9698-4fe3-a228-bd5e96fbe3fa,US
b'SOZEDYL12A6D4F6A73',b'Luna De Octubre',b'Flor Silvestre',,Failed to retrieve information
b'SOFTQOA12A8C141EF8',b'Snowdrops',b'The Pineapple Thief',,Failed to retrieve information
b'SOSBUAO12A8C132DE4',b'Rock Bottom',b'House Of Lords',3042ccd3-9a71-4852-a126-f6a164e58174,US
b'SOVMKKT12A58A7F0CC',b'Love Unlimited (Explicit)',"b""Fun Lovin' Criminals""",1b15e90d-910c-4be4-99cb-463772a6430f,US
b'SOCARBC12A58A7BEA3',b'Say Yeah',b'Capleton',93dda03d-c1d3-42c2-80b0-fa71bc20262b,JM
b'SORULTV12A8AE45994',b'Life',b'Jimmy Riley',96a5d12b-6f2e-4679-be43-ce0cc5146da6,
b'SODBIWB12AB018705E',b'Hell Will Reign',b'Demonbreed',,Failed to retrieve information
b'SOJZZJS12A8C1388F4',b'Shi Shang Zui Qiang Man Hua Wang Da Luan Dou',b'Leo Ku',066d5379-eb60-4f46-be4d-ebd40495baea,HK
b'SOFRWMT12A8C13604E',b'Sweet Southern Comfort',b'Buddy Jewell',82fd64c3-2f95-4dfa-a6cc-a75005005c55,US
b'SOIZTGE12AB018096F',b'Marea De Venus',b'Cerati-Melero',979d01bc-a4da-4c80-8cc1-be40bd35cd5e,AR
b'SOJXYFD12A8C143701',"b""The Ferocious O' Flahertys""",b'Joe Heaney',e63181a2-2d72-4a27-af43-588c388a7e6b,US
b'SOPHMCZ12A81C21C54',b'Selling Jolson A Baseball Team',b'Groucho Marx',534370ec-59cb-49f5-84a6-d4c7c8ad6daf,US
b'SOEIRMZ12AB01864F8',b'Emmaus',b'Brian Free & Assurance',88f89d96-0467-4064-8894-fafc145e3af4,
b'SOSDCBC12A58A77A79',b'Baby My Love',b'The In Crowd / Jah Stitch',e1461504-72d8-4051-953c-ed4cb144c9e1,JM
b'SOMTCUG12AB018D478',b'Mambo Suavecito',b'Tito Puente',f19ad155-d809-4770-ab8d-7579467d9f55,US
b'SOLOYFG12A8C133391',b'Memphis',b'Bob Marley',ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,JM
b'SOZBWGI12AB017D445',b'Foggy Mountain Top',b'Skeeter Davis',fd8f6b23-480c-4605-8152-51a5e8a39dfb,US
b'SOXJPDJ12AC4689AE4',b'Hoy Es Hoy',b'Memphis La Blusera',426bbccf-c6c7-45f2-bf03-5ce0b1e064b1,AR
b'SOIEAJT12A8AE458EC',b'Vienna',b'The Fray',2ddd167f-5b8a-4372-b350-6ad50493bac0,US
b'SOZRSKM12AB01881E6',b'E se tu lontana sei',b'Crazy Horse',b73a8f36-1f3f-4198-9c85-c93edae15113,BE
b'SODTDTD12A6D4F7D7B',b'Sete Desejos',b'Alceu Valen\xc3\xa7a',7a08d4fb-e5c1-4c39-a99b-1908ca2e83b4,BR
b'SOJVTQT12A8C13B86D',b'He Says The Same Things To Me',b'Skeeter Davis',fd8f6b23-480c-4605-8152-51a5e8a39dfb,US
b'SOLPJQA12A6D4F87A0',b'Sound Clash',b'Dream Warriors',34d59c27-28cd-4715-9f6f-4b5d9f343c2a,CA
b'SOIHKKW12AB0186CB7',b'A Machine and a Memory Keeps You Alive',b'Dntel',1517c06e-2fe2-452a-981c-b3d9077e0520,US
b'SOFMNYQ12AC468D899',"b""Why Can't We Really Be Free""",b'Harvey Averne',1afe1b40-79cf-4405-bbed-9a11b7dc046a,
b'SODXJGJ12A6D4F9E5D',b'T.V. Eye (Take 3)',b'The Stooges',794c6bf2-3241-416f-9b8f-24e2d84a1c4b,US
b'SOSWXBF12A58A78B99',b'Some People They Never Believe (LP Version)',b'David Meece',ea7e2bb8-bfb5-4307-a4c5-68df453de287,US
b'SOBQWPU12A8C144A5E',b'Captain Fingers',b'Lee Ritenour',0c361ea5-98c6-4947-900b-201833f2dd84,US
b'SOZBVGC12A8C1341A6',b'Long Distance Relationship',b'Paul Taylor / Terry Dexter',f3c61305-2b53-4d29-991b-1af1556e191a,GB
b'SOCAWJO12A8C13C811',b'So ist das nun mal',b'Andreas Dorau',d3281dc6-1484-4627-a344-3715347952e0,DE
b'SOMHUTQ12AB018DEF1',b'Rainbow Ride',b'Serpentine',032b4d5a-8549-48cf-a0b5-b65c62699f47,US
b'SOYVTPT12A8C13FBD4',b'Grad',b'Baroness',eeb41a1e-4326-4d04-8c47-0f564ceecd68,US
b'SOYHKYI12A6D4FAEB4',b'Scratchy (Takes 1-3 / bonus track)',b'Crazy Horse',b73a8f36-1f3f-4198-9c85-c93edae15113,BE
b'SOOXXFH12AB0186E48',b'Ready Now',b'Bukue One',7aed4d48-709a-44f3-bdb5-d3e96b89ab12,US
b'SOMZTXK12AB018491B',b'Voodoo Chile',b'Hiram Bullock',56d81a22-2d0a-4ffc-b2b2-d4888d8b42c8,US
b'SOXCKCV12A6D4F8F1F',b'He Has Risen (Communication Album Version)',b'DeGarmo & Key',cbee65fc-e11c-439b-b5b4-e068fb1c169a,US
b'SOFYIQI12A6D4F8D85',b'Tel Que Tu Es',b'Charlotte Gainsbourg',6efa29c6-9995-48e0-9eaf-3809464a39a7,FR
b'SOBVPYI12AB018623E',b'Fearless [Interlude] (Explicit Album Version)',b'Bone Thugs-N-Harmony',2fa45bbb-0efb-4950-9d40-94bf23cbfec1,US
b'SOOFFTS12AB018A83C',"b""I Just Need Your Lovin' - Original""",b'Chris Farlowe',6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,GB
b'SOOJFKG12A8C1334E6',b'Lord Of The Thighs',b'Aerosmith',3d2b98e5-556f-4451-a3ff-c50ea18d57cb,US
b'SOQKKCG12AB017D5C4',b'Old Hobo',b'Furry Lewis',c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,US
b'SOCWUXY12A58A7F1E8',b'Skyswimmer',b'Enter the Haggis',54ce7300-69ad-42ec-9327-53d61ead2a0c,CA
b'SOVHLHV12AB018930B',b'Heidi',b'Frank Chacksfield',1ab5ec20-743e-4f11-9c37-237f190ae447,GB
b'SOOEDPH12A6310E02B',b'Space Oddity (1997 Digital Remaster)',b'David Bowie',5441c29d-3602-4898-b1a1-b77fa23b8e50,
b'SOVMXIC12A8C13CC28',b'After The Fire',b'Klaus Badelt',74ba575f-3420-4d62-8e48-ac473d3c4282,US
b'SOOVFAZ12A8C134EEB',b'El Ventilador',b'The Party Group',bb89afe4-81e8-45af-87bc-032703b7a953,
b'SOGHCFG12A8C13B254',b'Non Conformist Acclaimed',b'Agnes',7ac63de9-e1fc-4d08-8141-fbf975b86098,GB
b'SOTKYKL12A8AE45B28',b'Here Comes Your Iceman (LP Version)',b'Joe Turner',9d2c8965-283a-4abc-bdcd-9b27d7f87a44,US
b'SOCDRKE12A8C13BF47',b'Moon Loop (Improvisation)',b'Porcupine Tree',169c4c28-858e-497b-81a4-8bc15e0026ea,GB
b'SOPTTOX12A6310E279',b'One Of Our Submarines',b'Thomas Dolby',5a8cc407-7efb-4e94-9637-d5896395e754,GB
b'SOPFOHF12A6D4F6538',b'As You Take A  Walk Through My Mind',b'Slim Whitman',5c1262e2-cb86-4dc9-8acf-781ff4523192,US
b'SOLRHDX12A8AE47065',b'WA-KA-BAM!! (INTRO)',b'Justin',c7d13c98-8896-4105-b68d-698d4f54ffcd,BR
b'SOBUAFP12A6D4F9934',b'Smoke',b'Mario Rosenstock',,Failed to retrieve information
b'SOUGKGL12A58A7BA58',b'Why',b'Xmilk',,Failed to retrieve information
b'SOBVXQL12A6D4F7FC0',b'New Friend Request (Amended Version)',b'Gym Class Heroes',f4d4b515-0b74-423f-a161-db184330c37c,US
b'SOMORCS12A58A7E211',b'Soulcrusher (Amended Album Version)',b'Operator',fb8b6996-265c-4d5b-934e-bc5a1e513a4a,GB
b'SOMHQKT12A6D4FAE5D',b'Hard To Laugh',b'Pursuit Of Happiness',b7bda9f5-041c-410b-8177-47880e1fbb41,CA
b'SOQIJPO12A8C13E369',b'Deep Voices',b'Jane Winther',,Failed to retrieve information
b'SOANUHW12A8C137587',"b""Time You'll Never Get Back""",b'Williamson',b39fd057-141c-4a9e-a1e6-266665dbc79d,
b'SOLPZLH12A6D4F9D12',b'Gotta Man',b'Frankee',a278331c-1b22-4ebd-b93f-4408bd96f9b8,US
b'SONSWDF12A8C133D57',b'Bus Monkeys',b'Jape Squad',,Failed to retrieve information
b'SOSYNKD12A6D4F6655',b'Skopska situacija',b'SAF',8200e21b-9e43-43f0-aec3-65177ff5ccab,
b'SOUEEDA12AC3DF474F',b'Brute Force II',b'Jedi Mind Tricks',62cc0dfc-52b8-4434-ba8c-937c47ef7ada,US
b'SOJEZUU12AB018B8C5',b'Fire',b'Jimi Hendrix',06fb1c8b-566e-4cb2-985b-b467c90781d4,US
b'SOFMMKA12A58A7CBF5',b'Welcome',b'Phil Collins',401c3991-b76b-499d-8082-9f2df958ef78,GB
b'SOOSGYY12A8135690B',b'Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953)',b'Ray Charles',8518b7af-5e33-498a-90c9-9fd772f4c422,US
b'SOOUQMH12A58A7C633',b'Guitar Rag',b'Sylvester Weaver',1e1fa4a5-3bd6-4a1c-9b1d-5c613a741500,US
b'SOUWIHB12AB0182455',b'No More Lonely Nights',b'Fiona',11238cd8-2dc5-4de4-b4ec-5e6be5fef8c8,US
b'SOKUGPJ12A58A7FD8D',b'Never Wanted to Dance (Live In London)',b'Mindless Self Indulgence',44f42386-a733-4b51-8298-fe5c807d03aa,US
b'SONJHTY12AB017FCE6',b'One Hour Empire',b'Broadcast',aaae25bf-c794-45d7-bab7-cdc7c655bfa6,
b'SOKOPOR12AB0184FED',b'Dogon',b'Carl Crack',6b2e7187-9114-4050-a7af-eba918aebde8,DE
b'SOHOPAT12A8C1436AC',b'My Never',b'Blue October',d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,US
b'SOROJYG12AB0182217',b'???????',b'Intars Busulis',37d131d3-1639-4ae3-b642-eb786a15f16a,LV
b'SOCKZDX12A58A7B950',b'Motel Room In My Bed (LP Version)',b'X',f5abf27f-4785-4777-9ea6-234a1d143ee7,
b'SOQTUQJ12A8C144F36',b'Ma soeur',"b""France D'Amour""",550b5eea-4202-4037-9fae-66fc7ae77340,
b'SOXFAJU12A8C131CEC',b'Light',b'Teena Marie',98cb2d05-0b47-4bc6-b345-792eecbe8449,US
b'SOMFGBQ12A582917CD',b'Mountain By The Sea (Tribe Unknown)',b'Various Indian Tribes',,Failed to retrieve information
b'SOIBLAH12AB018B3BA',b'Stormtrooper (Live)',b'Pepper',04f8dad4-de2d-4e98-8837-6a55075a9847,US
b'SOVDKIH12AB0187301',b'La Revoluci\xc3\xb3n',b'Memphis La Blusera',426bbccf-c6c7-45f2-bf03-5ce0b1e064b1,AR
b'SOJRGAN12A8C1339B6',b'Waste A Little Time On Me',b'The Michael Stanley Band',4e744ffc-767a-4b18-b485-47d4b123ff4a,US
b'SOFVPZU12AF729CC83',b'All Day',b'Butthole Surfers',2339bc21-aa92-4850-86f0-4bb9433910c8,US
b'SOIXNYE12A8C1366F2',b'Man Of No Reputation',b'Bob Carlisle',134ab384-5fa8-45d6-8052-876d0e4790a2,US
b'SOPZKAF12A8C140A6A',b'Air_ Siote No. 3 (J.S. Bach)',b'Mariano Yanani',d4a76953-f4fa-4a49-a0ea-b05eac61f8e8,
b'SOOWPWH12A8C13649B',b'Bad Days',b'Timo Maas',71348eeb-0c15-4718-b0ca-5775f78ad5f8,DE
b'SODLKUO12A8C13CA35',b'Time Is On My Side',b'The Rolling Stones',b071f9fa-14b0-4217-8e97-eb41da73f598,GB
b'SOKYSHY12A8C13EA99',b'Moon Boom',b'Anat Ben David',e0f1c974-0125-40e1-818b-4a38100fae94,
b'SOCHXGO12A6D4F918E',b'Nossa Dan\xc3\xa7a',b'Nana Caymmi',c5597943-f7bc-48de-b00e-4b34c9f8558c,BR
b'SOCTMWO12AB018563C',b'We Will Glorify (Key-B-Db-Premiere Performance Plus)',b'Twila Paris',e22d16ad-cb54-42f1-b67d-e5a15135c106,US
b'SOOXCKQ12AB0184FBC',b'All On Our Own',b'One Block Radius',766398c6-6932-473f-a09f-955954167c90,US
b'SOQJQUF12AB0184B38',b'Theme III',b'Silent Stream Of Godless Elegy',a3e7dbdc-5cfb-4075-b109-e24b44b9bfb4,CZ
b'SOIDJZY12A6701DEF7',b'Voodoo Chile Blues',b'Jimi Hendrix',06fb1c8b-566e-4cb2-985b-b467c90781d4,US
b'SOULMYP12A8C143D8B',b'Ingenting',b'Kent',ffb2d3e3-a4cc-48cf-8fb0-f2f846e9d7b9,FR
b'SOSMRWG12A58A7EA03',"b""Grandma's Spending Christmas with the Superstars""",b'Dr. Elmo',3f4a14ca-96d2-4ebd-9334-502fc24c2f85,
b'SOPHKMV12A6D4F92BC',b'WHEN I AM YOU',b'Panzer AG',548de0a5-c047-4910-98b6-399b7845347c,NO
b'SOJPZOO12AC90718EE',b'Iron-head: Palestine',b'Asterisk*',fd020ae5-6e5e-417f-b3c7-415bf68d7ad8,
b'SOJADBN12A6D4FD5F2',b'D\xc3\xa9stockage massif (with Alex Gopher)',b'Etienne de Cr\xc3\xa9cy\xc2\xa0',ee1a6d4a-b1ff-46a8-acf2-af575424bda5,FR
b'SOGKMGI12AB018B11C',b'Back To Burn',b'T-la Rock',fe490f46-797e-43e9-9dd6-33a1262d719e,
b'SOAABSU12A81C1FB9E',b'Lonely',b'Stiff Meat',,Failed to retrieve information
b'SOLHQLA12A58A7653B',"b""Sho' Enough""",b'Tommy Castro',d8da39ff-381d-49d7-a981-7d5cb16c3879,US
b'SOHBEDZ12A8C14021D',b'Estoy Pensando En T\xc3\xad',b'Sonora Santanera',7a273984-edd9-4451-9c4d-39b38f05ebcd,MX
b'SOCWHIU12AB01872DA',"b""L'education du corps des porcs""",b'Les Ogres De Barback',a9a7819b-8c6a-4b9a-a3e9-cad0471963df,FR
